t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
17632.081,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[17632.081]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,58.068999999999505,58,22,high,run12,boundary
17645.874,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17645.874]: port 2: FAULTY to LISTENING on INIT_COMPLETE,71.86200000000099,72,23,high,run12,boundary
17652.171,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17652.171]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,78.15899999999965,78,24,high,run12,boundary
17652.171,best_master,,,,c24c04.fffe.aa7368,ptp4l[17652.171]: selected best master clock c24c04.fffe.aa7368,78.15899999999965,78,25,high,run12,boundary
17652.171,ptp_timescale_mismatch,,,,,ptp4l[17652.171]: foreign master not using PTP timescale,78.15899999999965,78,26,high,run12,boundary
17653.195,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17653.195]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),79.1830000000009,79,27,high,run12,boundary
17669.197,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17669.197]: port 2: FAULTY to LISTENING on INIT_COMPLETE,95.18500000000131,95,28,high,run12,boundary
17676.11,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[17676.110]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,102.09800000000178,102,29,high,run12,boundary
17676.474,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17676.474]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,102.46199999999953,102,30,high,run12,boundary
17676.474,best_master,,,,c24c04.fffe.aa7368,ptp4l[17676.474]: selected best master clock c24c04.fffe.aa7368,102.46199999999953,102,31,high,run12,boundary
17676.474,ptp_timescale_mismatch,,,,,ptp4l[17676.474]: foreign master not using PTP timescale,102.46199999999953,102,32,high,run12,boundary
17677.497,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17677.497]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),103.48500000000058,103,33,high,run12,boundary
17692.144,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[17692.144]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,118.13200000000143,118,34,high,run12,boundary
17693.499,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17693.499]: port 2: FAULTY to LISTENING on INIT_COMPLETE,119.48700000000099,119,35,high,run12,boundary
17701.449,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17701.449]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,127.43700000000172,127,36,high,run12,boundary
17701.45,best_master,,,,c24c04.fffe.aa7368,ptp4l[17701.450]: selected best master clock c24c04.fffe.aa7368,127.43800000000192,127,37,high,run12,boundary
17701.45,ptp_timescale_mismatch,,,,,ptp4l[17701.450]: foreign master not using PTP timescale,127.43800000000192,127,38,high,run12,boundary
17702.472,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17702.472]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),128.46000000000276,128,39,high,run12,boundary
17718.474,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17718.474]: port 2: FAULTY to LISTENING on INIT_COMPLETE,144.46199999999953,144,40,high,run12,boundary
17725.281,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17725.281]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,151.26900000000023,151,41,high,run12,boundary
17725.281,best_master,,,,c24c04.fffe.aa7368,ptp4l[17725.281]: selected best master clock c24c04.fffe.aa7368,151.26900000000023,151,42,high,run12,boundary
17725.281,ptp_timescale_mismatch,,,,,ptp4l[17725.281]: foreign master not using PTP timescale,151.26900000000023,151,43,high,run12,boundary
17726.304,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17726.304]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),152.29200000000128,152,44,high,run12,boundary
17736.186,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[17736.186]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,162.1740000000027,162,45,high,run12,boundary
17742.306,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17742.306]: port 2: FAULTY to LISTENING on INIT_COMPLETE,168.2940000000017,168,46,high,run12,boundary
17748.38,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17748.380]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,174.3680000000022,174,47,high,run12,boundary
17748.38,best_master,,,,c24c04.fffe.aa7368,ptp4l[17748.380]: selected best master clock c24c04.fffe.aa7368,174.3680000000022,174,48,high,run12,boundary
17748.38,ptp_timescale_mismatch,,,,,ptp4l[17748.380]: foreign master not using PTP timescale,174.3680000000022,174,49,high,run12,boundary
17749.404,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17749.404]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),175.39199999999983,175,50,high,run12,boundary
17752.213,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[17752.213]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,178.20100000000093,178,51,high,run12,boundary
17765.405,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17765.405]: port 2: FAULTY to LISTENING on INIT_COMPLETE,191.39300000000003,191,52,high,run12,boundary
17771.634,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17771.634]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,197.6219999999994,198,53,high,run12,boundary
17771.634,best_master,,,,c24c04.fffe.aa7368,ptp4l[17771.634]: selected best master clock c24c04.fffe.aa7368,197.6219999999994,198,54,high,run12,boundary
17771.634,ptp_timescale_mismatch,,,,,ptp4l[17771.634]: foreign master not using PTP timescale,197.6219999999994,198,55,high,run12,boundary
17772.656,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17772.656]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),198.64400000000023,199,56,high,run12,boundary
17788.659,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17788.659]: port 2: FAULTY to LISTENING on INIT_COMPLETE,214.64700000000084,215,57,high,run12,boundary
17795.537,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17795.537]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,221.52500000000146,222,58,high,run12,boundary
17795.538,best_master,,,,c24c04.fffe.aa7368,ptp4l[17795.538]: selected best master clock c24c04.fffe.aa7368,221.52600000000166,222,59,high,run12,boundary
17795.538,ptp_timescale_mismatch,,,,,ptp4l[17795.538]: foreign master not using PTP timescale,221.52600000000166,222,60,high,run12,boundary
17796.242,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[17796.242]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,222.22999999999956,222,61,high,run12,boundary
17796.56,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17796.560]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),222.5480000000025,223,62,high,run12,boundary
17812.27,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[17812.270]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,238.25800000000163,238,63,high,run12,boundary
17812.563,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17812.563]: port 2: FAULTY to LISTENING on INIT_COMPLETE,238.55099999999948,239,64,high,run12,boundary
17819.466,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17819.466]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,245.45400000000154,245,65,high,run12,boundary
17819.467,best_master,,,,c24c04.fffe.aa7368,ptp4l[17819.467]: selected best master clock c24c04.fffe.aa7368,245.45500000000175,245,66,high,run12,boundary
17819.467,ptp_timescale_mismatch,,,,,ptp4l[17819.467]: foreign master not using PTP timescale,245.45500000000175,245,67,high,run12,boundary
17820.489,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17820.489]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),246.4770000000026,246,68,high,run12,boundary
