t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15275.411,best_master,,,,fed13e.fffe.f4affe,ptp4l[15275.411]: selected best master clock fed13e.fffe.f4affe,129.80299999999988,130,33,high,run04,boundary
15275.411,ptp_timescale_mismatch,,,,,ptp4l[15275.411]: foreign master not using PTP timescale,129.80299999999988,130,34,high,run04,boundary
15276.435,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15276.435]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),130.82699999999932,131,35,high,run04,boundary
15292.45,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15292.450]: port 2: FAULTY to LISTENING on INIT_COMPLETE,146.84200000000055,147,36,high,run04,boundary
15300.003,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15300.003]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,154.39500000000044,154,37,high,run04,boundary
15300.003,best_master,,,,fed13e.fffe.f4affe,ptp4l[15300.003]: selected best master clock fed13e.fffe.f4affe,154.39500000000044,154,38,high,run04,boundary
15300.003,ptp_timescale_mismatch,,,,,ptp4l[15300.003]: foreign master not using PTP timescale,154.39500000000044,154,39,high,run04,boundary
15303.031,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15303.031]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),157.42300000000068,157,40,high,run04,boundary
15319.033,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15319.033]: port 2: FAULTY to LISTENING on INIT_COMPLETE,173.42499999999927,173,41,high,run04,boundary
15325.635,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15325.635]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,180.02700000000004,180,42,high,run04,boundary
15325.635,best_master,,,,fed13e.fffe.f4affe,ptp4l[15325.635]: selected best master clock fed13e.fffe.f4affe,180.02700000000004,180,43,high,run04,boundary
15325.635,ptp_timescale_mismatch,,,,,ptp4l[15325.635]: foreign master not using PTP timescale,180.02700000000004,180,44,high,run04,boundary
15326.661,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15326.661]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),181.05299999999988,181,45,high,run04,boundary
15342.663,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15342.663]: port 2: FAULTY to LISTENING on INIT_COMPLETE,197.0550000000003,197,46,high,run04,boundary
15349.101,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15349.101]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,203.4930000000004,203,47,high,run04,boundary
15349.101,best_master,,,,fed13e.fffe.f4affe,ptp4l[15349.101]: selected best master clock fed13e.fffe.f4affe,203.4930000000004,203,48,high,run04,boundary
15349.101,ptp_timescale_mismatch,,,,,ptp4l[15349.101]: foreign master not using PTP timescale,203.4930000000004,203,49,high,run04,boundary
15350.125,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15350.125]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),204.51699999999983,205,50,high,run04,boundary
15366.129,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15366.129]: port 2: FAULTY to LISTENING on INIT_COMPLETE,220.52100000000064,221,51,high,run04,boundary
15373.446,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15373.446]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,227.83799999999974,228,52,high,run04,boundary
15373.447,best_master,,,,fed13e.fffe.f4affe,ptp4l[15373.447]: selected best master clock fed13e.fffe.f4affe,227.83899999999994,228,53,high,run04,boundary
15373.447,ptp_timescale_mismatch,,,,,ptp4l[15373.447]: foreign master not using PTP timescale,227.83899999999994,228,54,high,run04,boundary
15374.47,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15374.470]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),228.86199999999917,229,55,high,run04,boundary
15390.472,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15390.472]: port 2: FAULTY to LISTENING on INIT_COMPLETE,244.86399999999958,245,56,high,run04,boundary
15397.627,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15397.627]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,252.01900000000023,252,57,high,run04,boundary
15397.628,best_master,,,,fed13e.fffe.f4affe,ptp4l[15397.628]: selected best master clock fed13e.fffe.f4affe,252.02000000000044,252,58,high,run04,boundary
15397.628,ptp_timescale_mismatch,,,,,ptp4l[15397.628]: foreign master not using PTP timescale,252.02000000000044,252,59,high,run04,boundary
15398.65,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15398.650]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),253.04199999999946,253,60,high,run04,boundary
