t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
18594.048,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18594.048]: selected best master clock 86d996.fffe.d9dfc8,128.45699999999852,128,35,high,run15,boundary
18594.048,ptp_timescale_mismatch,,,,,ptp4l[18594.048]: foreign master not using PTP timescale,128.45699999999852,128,36,high,run15,boundary
18595.071,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18595.071]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),129.47999999999956,129,37,high,run15,boundary
18611.072,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18611.072]: port 2: FAULTY to LISTENING on INIT_COMPLETE,145.48099999999977,145,38,high,run15,boundary
18618.054,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18618.054]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,152.46299999999974,152,39,high,run15,boundary
18618.054,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18618.054]: selected best master clock 86d996.fffe.d9dfc8,152.46299999999974,152,40,high,run15,boundary
18618.054,ptp_timescale_mismatch,,,,,ptp4l[18618.054]: foreign master not using PTP timescale,152.46299999999974,152,41,high,run15,boundary
18619.077,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18619.077]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),153.4860000000008,153,42,high,run15,boundary
18635.079,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18635.079]: port 2: FAULTY to LISTENING on INIT_COMPLETE,169.4880000000012,169,43,high,run15,boundary
18642.426,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18642.426]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,176.83499999999913,177,44,high,run15,boundary
18642.426,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18642.426]: selected best master clock 86d996.fffe.d9dfc8,176.83499999999913,177,45,high,run15,boundary
18642.426,ptp_timescale_mismatch,,,,,ptp4l[18642.426]: foreign master not using PTP timescale,176.83499999999913,177,46,high,run15,boundary
18643.449,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18643.449]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),177.85800000000017,178,47,high,run15,boundary
18659.451,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18659.451]: port 2: FAULTY to LISTENING on INIT_COMPLETE,193.86000000000058,194,48,high,run15,boundary
18666.011,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18666.011]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,200.41999999999825,200,49,high,run15,boundary
18666.012,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18666.012]: selected best master clock 86d996.fffe.d9dfc8,200.42099999999846,200,50,high,run15,boundary
18666.012,ptp_timescale_mismatch,,,,,ptp4l[18666.012]: foreign master not using PTP timescale,200.42099999999846,200,51,high,run15,boundary
18667.034,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18667.034]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),201.4429999999993,201,52,high,run15,boundary
18683.037,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18683.037]: port 2: FAULTY to LISTENING on INIT_COMPLETE,217.4459999999999,217,53,high,run15,boundary
18689.712,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18689.712]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,224.12099999999919,224,54,high,run15,boundary
18689.713,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18689.713]: selected best master clock 86d996.fffe.d9dfc8,224.1219999999994,224,55,high,run15,boundary
18689.713,ptp_timescale_mismatch,,,,,ptp4l[18689.713]: foreign master not using PTP timescale,224.1219999999994,224,56,high,run15,boundary
18690.736,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18690.736]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),225.14500000000044,225,57,high,run15,boundary
18706.738,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[18706.738]: port 2: FAULTY to LISTENING on INIT_COMPLETE,241.14700000000084,241,58,high,run15,boundary
18713.855,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[18713.855]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,248.2639999999992,248,59,high,run15,boundary
18713.855,best_master,,,,86d996.fffe.d9dfc8,ptp4l[18713.855]: selected best master clock 86d996.fffe.d9dfc8,248.2639999999992,248,60,high,run15,boundary
18713.855,ptp_timescale_mismatch,,,,,ptp4l[18713.855]: foreign master not using PTP timescale,248.2639999999992,248,61,high,run15,boundary
18714.878,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[18714.878]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),249.28700000000026,249,62,high,run15,boundary
