t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15845.263,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15845.263]: selected best master clock bafdcf.fffe.cf0d4b,105.63900000000103,106,28,high,run06,boundary
15845.263,ptp_timescale_mismatch,,,,,ptp4l[15845.263]: foreign master not using PTP timescale,105.63900000000103,106,29,high,run06,boundary
15846.285,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15846.285]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),106.66100000000006,107,30,high,run06,boundary
15862.289,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15862.289]: port 2: FAULTY to LISTENING on INIT_COMPLETE,122.66500000000087,123,31,high,run06,boundary
15869.603,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15869.603]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,129.97899999999936,130,32,high,run06,boundary
15869.604,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15869.604]: selected best master clock bafdcf.fffe.cf0d4b,129.97999999999956,130,33,high,run06,boundary
15869.604,ptp_timescale_mismatch,,,,,ptp4l[15869.604]: foreign master not using PTP timescale,129.97999999999956,130,34,high,run06,boundary
15870.627,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15870.627]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),131.0030000000006,131,35,high,run06,boundary
15886.629,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15886.629]: port 2: FAULTY to LISTENING on INIT_COMPLETE,147.00500000000102,147,36,high,run06,boundary
15892.853,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15892.853]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,153.22899999999936,153,37,high,run06,boundary
15892.854,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15892.854]: selected best master clock bafdcf.fffe.cf0d4b,153.22999999999956,153,38,high,run06,boundary
15892.854,ptp_timescale_mismatch,,,,,ptp4l[15892.854]: foreign master not using PTP timescale,153.22999999999956,153,39,high,run06,boundary
15893.879,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15893.879]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),154.25500000000102,154,40,high,run06,boundary
15909.881,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15909.881]: port 2: FAULTY to LISTENING on INIT_COMPLETE,170.2569999999996,170,41,high,run06,boundary
15916.538,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15916.538]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,176.91400000000067,177,42,high,run06,boundary
15916.539,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15916.539]: selected best master clock bafdcf.fffe.cf0d4b,176.91500000000087,177,43,high,run06,boundary
15916.539,ptp_timescale_mismatch,,,,,ptp4l[15916.539]: foreign master not using PTP timescale,176.91500000000087,177,44,high,run06,boundary
15917.563,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15917.563]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),177.9390000000003,178,45,high,run06,boundary
15933.566,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15933.566]: port 2: FAULTY to LISTENING on INIT_COMPLETE,193.94200000000092,194,46,high,run06,boundary
15940.332,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15940.332]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,200.70800000000054,201,47,high,run06,boundary
15940.332,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15940.332]: selected best master clock bafdcf.fffe.cf0d4b,200.70800000000054,201,48,high,run06,boundary
15940.332,ptp_timescale_mismatch,,,,,ptp4l[15940.332]: foreign master not using PTP timescale,200.70800000000054,201,49,high,run06,boundary
15941.356,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15941.356]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),201.73199999999997,202,50,high,run06,boundary
15957.358,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15957.358]: port 2: FAULTY to LISTENING on INIT_COMPLETE,217.73400000000038,218,51,high,run06,boundary
15964.729,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15964.729]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,225.10499999999956,225,52,high,run06,boundary
15964.73,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15964.730]: selected best master clock bafdcf.fffe.cf0d4b,225.10599999999977,225,53,high,run06,boundary
15964.73,ptp_timescale_mismatch,,,,,ptp4l[15964.730]: foreign master not using PTP timescale,225.10599999999977,225,54,high,run06,boundary
15965.753,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15965.753]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),226.12900000000081,226,55,high,run06,boundary
15981.754,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15981.754]: port 2: FAULTY to LISTENING on INIT_COMPLETE,242.13000000000102,242,56,high,run06,boundary
15988.685,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15988.685]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,249.0609999999997,249,57,high,run06,boundary
15988.685,best_master,,,,bafdcf.fffe.cf0d4b,ptp4l[15988.685]: selected best master clock bafdcf.fffe.cf0d4b,249.0609999999997,249,58,high,run06,boundary
15988.685,ptp_timescale_mismatch,,,,,ptp4l[15988.685]: foreign master not using PTP timescale,249.0609999999997,249,59,high,run06,boundary
15989.711,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15989.711]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),250.08699999999953,250,60,high,run06,boundary
